Fecha,Area_Sanitaria,Casos_Abiertos,Pruebas_PCR_Realizadas,Porcentaje_Infecciones
2021-04-18,"A.S. OURENSE, VERÍN E O BARCO","12","2.213","0,54%"
2021-04-18,"A.S. PONTEVEDRA E O SALNÉS","31","1.303","2,38%"
2021-04-18,"A.S. SANTIAGO E BARBANZA","3","406","0,74%"
2021-04-18,"A.S. VIGO","28","644","4,35%"
2021-04-18,"GALICIA","115","7.229","1,59%"
2021-04-19,"A.S. A CORUÑA E CEE","15","1.814","0,83%"
2021-04-19,"A.S. FERROL","2","258","0,78%"
2021-04-19,"A.S. LUGO, A MARIÑA E MONFORTE","7","826","0,85%"
2021-04-19,"A.S. OURENSE, VERÍN E O BARCO","5","325","1,54%"
2021-04-19,"A.S. PONTEVEDRA E O SALNÉS","21","669","3,14%"
2021-04-19,"A.S. SANTIAGO E BARBANZA","12","575","2,09%"
2021-04-19,"A.S. VIGO","28","662","4,23%"
2021-04-19,"GALICIA","90","5.129","1,75%"
2021-04-20,"A.S. A CORUÑA E CEE","39","1.102","3,54%"
2021-04-20,"A.S. FERROL","3","269","1,12%"
2021-04-20,"A.S. LUGO, A MARIÑA E MONFORTE","10","760","1,32%"
2021-04-20,"A.S. OURENSE, VERÍN E O BARCO","24","866","2,77%"
2021-04-20,"A.S. PONTEVEDRA E O SALNÉS","22","1.226","1,79%"
2021-04-20,"A.S. SANTIAGO E BARBANZA","16","720","2,22%"
2021-04-20,"A.S. VIGO","64","2.912","2,2%"
2021-04-20,"GALICIA","178","7.855","2,27%"
2021-04-21,"A.S. A CORUÑA E CEE","47","1.975","2,38%"
2021-04-21,"A.S. FERROL","6","278","2,16%"
2021-04-21,"A.S. LUGO, A MARIÑA E MONFORTE","11","749","1,47%"
2021-04-21,"A.S. OURENSE, VERÍN E O BARCO","15","460","3,26%"
2021-04-21,"A.S. PONTEVEDRA E O SALNÉS","24","640","3,75%"
2021-04-21,"A.S. SANTIAGO E BARBANZA","13","610","2,13%"
2021-04-21,"A.S. VIGO","81","2.182","3,71%"
2021-04-21,"GALICIA","197","6.894","2,86%"
2021-04-22,"A.S. A CORUÑA E CEE","47","1.487","3,16%"
2021-04-22,"A.S. FERROL","3","198","1,52%"
2021-04-22,"A.S. LUGO, A MARIÑA E MONFORTE","9","671","1,34%"
2021-04-22,"A.S. OURENSE, VERÍN E O BARCO","17","419","4,06%"
2021-04-22,"A.S. PONTEVEDRA E O SALNÉS","35","1.375","2,55%"
2021-04-22,"A.S. SANTIAGO E BARBANZA","15","393","3,82%"
2021-04-22,"A.S. VIGO","76","3.682","2,06%"
2021-04-22,"GALICIA","202","8.225","2,46%"
2021-04-23,"A.S. A CORUÑA E CEE","37","1.789","2,07%"
2021-04-23,"A.S. FERROL","12","240","5%"
2021-04-23,"A.S. LUGO, A MARIÑA E MONFORTE","14","716","1,96%"
2021-04-23,"A.S. OURENSE, VERÍN E O BARCO","12","551","2,18%"
2021-04-23,"A.S. PONTEVEDRA E O SALNÉS","22","1.531","1,44%"
2021-04-23,"A.S. SANTIAGO E BARBANZA","26","527","4,93%"
2021-04-23,"A.S. VIGO","64","2.536","2,52%"
2021-04-23,"GALICIA","187","7.890","2,37%"
2021-04-24,"A.S. A CORUÑA E CEE","26","1.588","1,64%"
2021-04-24,"A.S. FERROL","4","210","1,9%"
2021-04-24,"A.S. LUGO, A MARIÑA E MONFORTE","5","493","1,01%"
2021-04-24,"A.S. OURENSE, VERÍN E O BARCO","9","983","0,92%"
2021-04-24,"A.S. PONTEVEDRA E O SALNÉS","27","419","6,44%"
2021-04-24,"A.S. SANTIAGO E BARBANZA","20","751","2,66%"
2021-04-24,"A.S. VIGO","64","3.797","1,69%"
2021-04-24,"GALICIA","155","8.241","1,88%"
2021-04-25,"A.S. A CORUÑA E CEE","39","1.078","3,62%"
2021-04-25,"A.S. FERROL","3","177","1,69%"
2021-04-25,"A.S. LUGO, A MARIÑA E MONFORTE","10","457","2,19%"
2021-04-25,"A.S. OURENSE, VERÍN E O BARCO","11","1.569","0,7%"
2021-04-25,"A.S. PONTEVEDRA E O SALNÉS","20","604","3,31%"
2021-04-25,"A.S. SANTIAGO E BARBANZA","7","479","1,46%"
2021-04-25,"A.S. VIGO","22","2.227","0,99%"
2021-04-25,"GALICIA","112","6.591","1,7%"
2021-04-26,"A.S. A CORUÑA E CEE","14","833","1,68%"
2021-04-26,"A.S. FERROL","2","291","0,69%"
2021-04-26,"A.S. LUGO, A MARIÑA E MONFORTE","13","615","2,11%"
2021-04-26,"A.S. OURENSE, VERÍN E O BARCO","9","353","2,55%"
2021-04-26,"A.S. PONTEVEDRA E O SALNÉS","22","1.248","1,76%"
2021-04-26,"A.S. SANTIAGO E BARBANZA","14","1.323","1,06%"
2021-04-26,"A.S. VIGO","37","2.587","1,43%"
2021-04-26,"GALICIA","111","7.250","1,53%"
2021-04-27,"A.S. A CORUÑA E CEE","45","2.280","1,97%"
2021-04-27,"A.S. FERROL","4","375","1,07%"
2021-04-27,"A.S. LUGO, A MARIÑA E MONFORTE","19","848","2,24%"
2021-04-27,"A.S. OURENSE, VERÍN E O BARCO","21","565","3,72%"
2021-04-27,"A.S. PONTEVEDRA E O SALNÉS","35","1.258","2,78%"
2021-04-27,"A.S. SANTIAGO E BARBANZA","27","709","3,81%"
2021-04-27,"A.S. VIGO","57","2.033","2,8%"
2021-04-27,"GALICIA","208","8.068","2,58%"
2021-04-28,"A.S. A CORUÑA E CEE","36","2.214","1,63%"
2021-04-28,"A.S. FERROL","9","316","2,85%"
2021-04-28,"A.S. LUGO, A MARIÑA E MONFORTE","18","672","2,68%"
2021-04-28,"A.S. OURENSE, VERÍN E O BARCO","15","357","4,2%"
2021-04-28,"A.S. PONTEVEDRA E O SALNÉS","16","1.197","1,34%"
2021-04-28,"A.S. SANTIAGO E BARBANZA","18","584","3,08%"
2021-04-28,"A.S. VIGO","48","2.346","2,05%"
2021-04-28,"GALICIA","160","7.686","2,08%"
2021-04-29,"A.S. A CORUÑA E CEE","42","2.553","1,65%"
2021-04-29,"A.S. FERROL","11","259","4,25%"
2021-04-29,"A.S. LUGO, A MARIÑA E MONFORTE","22","1.111","1,98%"
2021-04-29,"A.S. OURENSE, VERÍN E O BARCO","22","475","4,63%"
2021-04-29,"A.S. PONTEVEDRA E O SALNÉS","39","944","4,13%"
2021-04-29,"A.S. SANTIAGO E BARBANZA","23","795","2,89%"
2021-04-29,"A.S. VIGO","62","2.188","2,83%"
2021-04-29,"GALICIA","221","8.325","2,65%"
2021-04-30,"A.S. A CORUÑA E CEE","22","2.090","1,05%"
2021-04-30,"A.S. FERROL","6","172","3,49%"
2021-04-30,"A.S. LUGO, A MARIÑA E MONFORTE","14","819","1,71%"
2021-04-30,"A.S. OURENSE, VERÍN E O BARCO","7","1.076","0,65%"
2021-04-30,"A.S. PONTEVEDRA E O SALNÉS","11","1.405","0,78%"
2021-04-30,"A.S. SANTIAGO E BARBANZA","18","970","1,86%"
2021-04-30,"A.S. VIGO","29","2.131","1,36%"
2021-04-30,"GALICIA","107","8.663","1,24%"
2021-05-01,"A.S. A CORUÑA E CEE","20","1.359","1,47%"
2021-05-01,"A.S. FERROL","0","178","0%"
2021-05-01,"A.S. LUGO, A MARIÑA E MONFORTE","8","582","1,37%"
2021-05-01,"A.S. OURENSE, VERÍN E O BARCO","11","1.280","0,86%"
2021-05-01,"A.S. PONTEVEDRA E O SALNÉS","25","687","3,64%"
2021-05-01,"A.S. SANTIAGO E BARBANZA","24","1.019","2,36%"
2021-05-01,"A.S. VIGO","31","2.682","1,16%"
2021-05-01,"GALICIA","119","7.787","1,53%"
2021-05-02,"A.S. A CORUÑA E CEE","33","912","3,62%"
2021-05-02,"A.S. FERROL","2","166","1,2%"
2021-05-02,"A.S. LUGO, A MARIÑA E MONFORTE","1","351","0,28%"
2021-05-02,"A.S. OURENSE, VERÍN E O BARCO","4","1.302","0,31%"
2021-05-02,"A.S. PONTEVEDRA E O SALNÉS","18","237","7,59%"
2021-05-02,"A.S. SANTIAGO E BARBANZA","14","802","1,75%"
2021-05-02,"A.S. VIGO","20","1.144","1,75%"
2021-05-02,"GALICIA","92","4.914","1,87%"
2021-05-03,"A.S. A CORUÑA E CEE","21","1.750","1,2%"
2021-05-03,"A.S. FERROL","4","203","1,97%"
2021-05-03,"A.S. LUGO, A MARIÑA E MONFORTE","19","742","2,56%"
2021-05-03,"A.S. OURENSE, VERÍN E O BARCO","10","562","1,78%"
2021-05-03,"A.S. PONTEVEDRA E O SALNÉS","23","1.731","1,33%"
2021-05-03,"A.S. SANTIAGO E BARBANZA","16","695","2,3%"
2021-05-03,"A.S. VIGO","34","1.616","2,1%"
2021-05-03,"GALICIA","127","7.299","1,74%"
2021-05-04,"A.S. A CORUÑA E CEE","30","1.463","2,05%"
2021-05-04,"A.S. FERROL","2","231","0,87%"
2021-05-04,"A.S. LUGO, A MARIÑA E MONFORTE","9","635","1,42%"
2021-05-04,"A.S. OURENSE, VERÍN E O BARCO","20","755","2,65%"
2021-05-04,"A.S. PONTEVEDRA E O SALNÉS","24","1.015","2,36%"
2021-05-04,"A.S. SANTIAGO E BARBANZA","16","592","2,7%"
2021-05-04,"A.S. VIGO","58","1.742","3,33%"
2021-05-04,"GALICIA","159","6.433","2,47%"
2021-05-05,"A.S. A CORUÑA E CEE","45","1.225","3,67%"
2021-05-05,"A.S. FERROL","4","184","2,17%"
2021-05-05,"A.S. LUGO, A MARIÑA E MONFORTE","9","649","1,39%"
2021-05-05,"A.S. OURENSE, VERÍN E O BARCO","11","445","2,47%"
2021-05-05,"A.S. PONTEVEDRA E O SALNÉS","39","1.325","2,94%"
2021-05-05,"A.S. SANTIAGO E BARBANZA","22","627","3,51%"
2021-05-05,"A.S. VIGO","55","1.926","2,86%"
2021-05-05,"GALICIA","185","6.381","2,9%"
2021-05-06,"A.S. A CORUÑA E CEE","38","2.336","1,63%"
2021-05-06,"A.S. FERROL","4","261","1,53%"
2021-05-06,"A.S. LUGO, A MARIÑA E MONFORTE","6","502","1,2%"
2021-05-06,"A.S. OURENSE, VERÍN E O BARCO","13","609","2,13%"
2021-05-06,"A.S. PONTEVEDRA E O SALNÉS","13","253","5,14%"
2021-05-06,"A.S. SANTIAGO E BARBANZA","19","923","2,06%"
2021-05-06,"A.S. VIGO","56","2.195","2,55%"
2021-05-06,"GALICIA","149","7.079","2,1%"
2021-05-07,"A.S. A CORUÑA E CEE","48","1.387","3,46%"
2021-05-07,"A.S. FERROL","4","164","2,44%"
2021-05-07,"A.S. LUGO, A MARIÑA E MONFORTE","8","650","1,23%"
2021-05-07,"A.S. OURENSE, VERÍN E O BARCO","7","480","1,46%"
2021-05-07,"A.S. PONTEVEDRA E O SALNÉS","30","2.199","1,36%"
2021-05-07,"A.S. SANTIAGO E BARBANZA","11","1.310","0,84%"
2021-05-07,"A.S. VIGO","49","2.038","2,4%"
2021-05-07,"GALICIA","157","8.228","1,91%"
2021-05-08,"A.S. A CORUÑA E CEE","22","3.416","0,64%"
2021-05-08,"A.S. FERROL","8","176","4,55%"
2021-05-08,"A.S. LUGO, A MARIÑA E MONFORTE","10","849","1,18%"
2021-05-08,"A.S. OURENSE, VERÍN E O BARCO","5","977","0,51%"
2021-05-08,"A.S. PONTEVEDRA E O SALNÉS","18","1.155","1,56%"
2021-05-08,"A.S. SANTIAGO E BARBANZA","22","1.377","1,6%"
2021-05-08,"A.S. VIGO","44","1.791","2,46%"
2021-05-08,"GALICIA","129","9.741","1,32%"
2021-05-09,"A.S. A CORUÑA E CEE","44","2.254","1,95%"
2021-05-09,"A.S. FERROL","2","120","1,67%"
2021-05-09,"A.S. LUGO, A MARIÑA E MONFORTE","12","752","1,6%"
2021-05-09,"A.S. OURENSE, VERÍN E O BARCO","12","1.179","1,02%"
2021-05-09,"A.S. PONTEVEDRA E O SALNÉS","16","1.130","1,42%"
2021-05-09,"A.S. SANTIAGO E BARBANZA","25","1.695","1,47%"
2021-05-09,"A.S. VIGO","37","1.221","3,03%"
2021-05-09,"GALICIA","148","8.351","1,77%"
2021-05-10,"A.S. A CORUÑA E CEE","20","2.622","0,76%"
2021-05-10,"A.S. FERROL","10","538","1,86%"
2021-05-10,"A.S. LUGO, A MARIÑA E MONFORTE","11","377","2,92%"
2021-05-10,"A.S. OURENSE, VERÍN E O BARCO","6","281","2,14%"
2021-05-10,"A.S. PONTEVEDRA E O SALNÉS","12","838","1,43%"
2021-05-10,"A.S. SANTIAGO E BARBANZA","40","1.436","2,79%"
2021-05-10,"A.S. VIGO","43","1.040","4,13%"
2021-05-10,"GALICIA","142","7.132","1,99%"
2021-05-11,"A.S. A CORUÑA E CEE","22","2.928","0,75%"
2021-05-11,"A.S. FERROL","12","400","3%"
2021-05-11,"A.S. LUGO, A MARIÑA E MONFORTE","7","501","1,4%"
2021-05-11,"A.S. OURENSE, VERÍN E O BARCO","12","525","2,29%"
2021-05-11,"A.S. PONTEVEDRA E O SALNÉS","24","875","2,74%"
2021-05-11,"A.S. SANTIAGO E BARBANZA","24","613","3,92%"
2021-05-11,"A.S. VIGO","66","2.184","3,02%"
2021-05-11,"GALICIA","167","8.026","2,08%"
2021-05-12,"A.S. A CORUÑA E CEE","19","2.256","0,84%"
2021-05-12,"A.S. FERROL","2","393","0,51%"
2021-05-12,"A.S. LUGO, A MARIÑA E MONFORTE","10","381","2,62%"
2021-05-12,"A.S. OURENSE, VERÍN E O BARCO","7","372","1,88%"
2021-05-12,"A.S. PONTEVEDRA E O SALNÉS","21","798","2,63%"
2021-05-12,"A.S. SANTIAGO E BARBANZA","22","340","6,47%"
2021-05-12,"A.S. VIGO","40","1.728","2,31%"
2021-05-12,"GALICIA","121","6.268","1,93%"
2021-05-13,"A.S. A CORUÑA E CEE","22","1.364","1,61%"
2021-05-13,"A.S. FERROL","3","291","1,03%"
2021-05-13,"A.S. LUGO, A MARIÑA E MONFORTE","11","571","1,93%"
2021-05-13,"A.S. OURENSE, VERÍN E O BARCO","11","323","3,41%"
2021-05-13,"A.S. PONTEVEDRA E O SALNÉS","20","961","2,08%"
2021-05-13,"A.S. SANTIAGO E BARBANZA","27","467","5,78%"
2021-05-13,"A.S. VIGO","44","1.819","2,42%"
2021-05-13,"GALICIA","138","5.796","2,38%"
2021-05-14,"A.S. A CORUÑA E CEE","24","1.506","1,59%"
2021-05-14,"A.S. FERROL","3","391","0,77%"
2021-05-14,"A.S. LUGO, A MARIÑA E MONFORTE","5","558","0,9%"
2021-05-14,"A.S. OURENSE, VERÍN E O BARCO","15","400","3,75%"
2021-05-14,"A.S. PONTEVEDRA E O SALNÉS","12","1.109","1,08%"
2021-05-14,"A.S. SANTIAGO E BARBANZA","28","700","4%"
2021-05-14,"A.S. VIGO","55","2.053","2,68%"
2021-05-14,"GALICIA","142","6.717","2,11%"
2021-05-15,"A.S. A CORUÑA E CEE","26","1.868","1,39%"
2021-05-15,"A.S. FERROL","3","126","2,38%"
2021-05-15,"A.S. LUGO, A MARIÑA E MONFORTE","6","328","1,83%"
2021-05-15,"A.S. OURENSE, VERÍN E O BARCO","10","704","1,42%"
2021-05-15,"A.S. PONTEVEDRA E O SALNÉS","12","1.002","1,2%"
2021-05-15,"A.S. SANTIAGO E BARBANZA","11","622","1,77%"
2021-05-15,"A.S. VIGO","41","1.432","2,86%"
2021-05-15,"GALICIA","109","6.082","1,79%"
2021-05-16,"A.S. A CORUÑA E CEE","17","2.086","0,81%"
2021-05-16,"A.S. FERROL","2","159","1,26%"
2021-05-16,"A.S. LUGO, A MARIÑA E MONFORTE","5","314","1,59%"
2021-05-16,"A.S. OURENSE, VERÍN E O BARCO","13","502","2,59%"
2021-05-16,"A.S. PONTEVEDRA E O SALNÉS","13","511","2,54%"
2021-05-16,"A.S. SANTIAGO E BARBANZA","28","833","3,36%"
2021-05-16,"A.S. VIGO","31","1.004","3,09%"
2021-05-16,"GALICIA","109","5.409","2,02%"
2021-05-17,"A.S. A CORUÑA E CEE","21","1.664","1,26%"
2021-05-17,"A.S. FERROL","3","138","2,17%"
2021-05-17,"A.S. LUGO, A MARIÑA E MONFORTE","4","543","0,74%"
2021-05-17,"A.S. OURENSE, VERÍN E O BARCO","5","409","1,22%"
2021-05-17,"A.S. PONTEVEDRA E O SALNÉS","16","694","2,31%"
2021-05-17,"A.S. SANTIAGO E BARBANZA","5","435","1,15%"
2021-05-17,"A.S. VIGO","11","792","1,39%"
2021-05-17,"GALICIA","65","4.675","1,39%"
2021-05-18,"A.S. A CORUÑA E CEE","22","1.152","1,91%"
2021-05-18,"A.S. FERROL","5","232","2,16%"
2021-05-18,"A.S. LUGO, A MARIÑA E MONFORTE","8","547","1,46%"
2021-05-18,"A.S. OURENSE, VERÍN E O BARCO","13","439","2,96%"
2021-05-18,"A.S. PONTEVEDRA E O SALNÉS","11","518","2,12%"
2021-05-18,"A.S. SANTIAGO E BARBANZA","30","792","3,79%"
2021-05-18,"A.S. VIGO","42","951","4,42%"
2021-05-18,"GALICIA","131","4.631","2,83%"
2021-05-19,"A.S. A CORUÑA E CEE","12","1.288","0,93%"
2021-05-19,"A.S. FERROL","2","186","1,08%"
2021-05-19,"A.S. LUGO, A MARIÑA E MONFORTE","23","678","3,39%"
2021-05-19,"A.S. OURENSE, VERÍN E O BARCO","12","447","2,68%"
2021-05-19,"A.S. PONTEVEDRA E O SALNÉS","14","271","5,17%"
2021-05-19,"A.S. SANTIAGO E BARBANZA","18","660","2,73%"
2021-05-19,"A.S. VIGO","76","1.755","4,33%"
2021-05-19,"GALICIA","157","5.285","2,97%"
2021-05-20,"A.S. A CORUÑA E CEE","29","1.300","2,23%"
2021-05-20,"A.S. FERROL","5","183","2,73%"
2021-05-20,"A.S. LUGO, A MARIÑA E MONFORTE","20","804","2,49%"
2021-05-20,"A.S. OURENSE, VERÍN E O BARCO","9","456","1,97%"
2021-05-20,"A.S. PONTEVEDRA E O SALNÉS","15","645","2,33%"
2021-05-20,"A.S. SANTIAGO E BARBANZA","23","772","2,98%"
2021-05-20,"A.S. VIGO","55","1.473","3,73%"
2021-05-20,"GALICIA","156","5.633","2,77%"
2021-05-21,"A.S. A CORUÑA E CEE","35","1.275","2,75%"
2021-05-21,"A.S. FERROL","6","179","3,35%"
2021-05-21,"A.S. LUGO, A MARIÑA E MONFORTE","20","493","4,06%"
2021-05-21,"A.S. OURENSE, VERÍN E O BARCO","7","382","1,83%"
2021-05-21,"A.S. PONTEVEDRA E O SALNÉS","9","477","1,89%"
2021-05-21,"A.S. SANTIAGO E BARBANZA","14","822","1,7%"
2021-05-21,"A.S. VIGO","53","1.540","3,44%"
2021-05-21,"GALICIA","144","5.168","2,79%"
2021-05-22,"A.S. A CORUÑA E CEE","29","1.127","2,57%"
2021-05-22,"A.S. FERROL","7","191","3,66%"
2021-05-22,"A.S. LUGO, A MARIÑA E MONFORTE","24","520","4,62%"
2021-05-22,"A.S. OURENSE, VERÍN E O BARCO","3","401","0,75%"
2021-05-22,"A.S. PONTEVEDRA E O SALNÉS","18","632","2,85%"
2021-05-22,"A.S. SANTIAGO E BARBANZA","33","670","4,93%"
2021-05-22,"A.S. VIGO","45","1.978","2,28%"
2021-05-22,"GALICIA","159","5.519","2,88%"
2021-05-23,"A.S. A CORUÑA E CEE","8","1.704","0,47%"
2021-05-23,"A.S. FERROL","1","158","0,63%"
2021-05-23,"A.S. LUGO, A MARIÑA E MONFORTE","19","399","4,76%"
2021-05-23,"A.S. OURENSE, VERÍN E O BARCO","7","331","2,11%"
2021-05-23,"A.S. PONTEVEDRA E O SALNÉS","5","231","2,16%"
2021-05-23,"A.S. SANTIAGO E BARBANZA","18","1.466","1,23%"
2021-05-23,"A.S. VIGO","14","615","2,28%"
2021-05-23,"GALICIA","72","4.904","1,47%"
2021-05-24,"A.S. A CORUÑA E CEE","9","1.539","0,58%"
2021-05-24,"A.S. FERROL","3","275","1,09%"
2021-05-24,"A.S. LUGO, A MARIÑA E MONFORTE","9","573","1,57%"
2021-05-24,"A.S. OURENSE, VERÍN E O BARCO","8","285","2,81%"
2021-05-24,"A.S. PONTEVEDRA E O SALNÉS","7","324","2,16%"
2021-05-24,"A.S. SANTIAGO E BARBANZA","21","920","2,28%"
2021-05-24,"A.S. VIGO","23","966","2,38%"
2021-05-24,"GALICIA","80","4.882","1,64%"
2021-05-25,"A.S. A CORUÑA E CEE","14","1.430","0,98%"
2021-05-25,"A.S. FERROL","8","354","2,26%"
2021-05-25,"A.S. LUGO, A MARIÑA E MONFORTE","8","716","1,12%"
2021-05-25,"A.S. OURENSE, VERÍN E O BARCO","7","347","2,02%"
2021-05-25,"A.S. PONTEVEDRA E O SALNÉS","23","320","7,19%"
2021-05-25,"A.S. SANTIAGO E BARBANZA","26","663","3,92%"
2021-05-25,"A.S. VIGO","27","2.130","1,27%"
2021-05-25,"GALICIA","113","5.960","1,9%"
2021-05-26,"A.S. A CORUÑA E CEE","7","1.150","0,61%"
2021-05-26,"A.S. FERROL","8","330","2,42%"
2021-05-26,"A.S. LUGO, A MARIÑA E MONFORTE","10","868","1,15%"
2021-05-26,"A.S. OURENSE, VERÍN E O BARCO","7","315","2,22%"
2021-05-26,"A.S. PONTEVEDRA E O SALNÉS","16","327","4,89%"
2021-05-26,"A.S. SANTIAGO E BARBANZA","17","619","2,75%"
2021-05-26,"A.S. VIGO","38","2.151","1,77%"
2021-05-26,"GALICIA","103","5.760","1,79%"
2021-05-27,"A.S. A CORUÑA E CEE","5","1.165","0,43%"
2021-05-27,"A.S. FERROL","6","301","1,99%"
2021-05-27,"A.S. LUGO, A MARIÑA E MONFORTE","18","653","2,76%"
2021-05-27,"A.S. OURENSE, VERÍN E O BARCO","11","405","2,72%"
2021-05-27,"A.S. PONTEVEDRA E O SALNÉS","8","344","2,33%"
2021-05-27,"A.S. SANTIAGO E BARBANZA","17","540","3,15%"
2021-05-27,"A.S. VIGO","37","3.133","1,18%"
2021-05-27,"GALICIA","102","6.541","1,56%"
2021-05-28,"A.S. A CORUÑA E CEE","9","1.034","0,87%"
2021-05-28,"A.S. FERROL","8","281","2,85%"
2021-05-28,"A.S. LUGO, A MARIÑA E MONFORTE","6","1.015","0,59%"
2021-05-28,"A.S. OURENSE, VERÍN E O BARCO","8","386","2,07%"
2021-05-28,"A.S. PONTEVEDRA E O SALNÉS","21","719","2,92%"
2021-05-28,"A.S. SANTIAGO E BARBANZA","15","503","2,98%"
2021-05-28,"A.S. VIGO","33","829","3,98%"
2021-05-28,"GALICIA","100","4.767","2,1%"
2021-05-29,"A.S. A CORUÑA E CEE","23","1.179","1,95%"
2021-05-29,"A.S. FERROL","6","239","2,51%"
2021-05-29,"A.S. LUGO, A MARIÑA E MONFORTE","16","654","2,45%"
2021-05-29,"A.S. OURENSE, VERÍN E O BARCO","3","436","0,69%"
2021-05-29,"A.S. PONTEVEDRA E O SALNÉS","5","277","1,81%"
2021-05-29,"A.S. SANTIAGO E BARBANZA","12","667","1,8%"
2021-05-29,"A.S. VIGO","29","1.758","1,65%"
2021-05-29,"GALICIA","94","5.210","1,8%"
2021-05-30,"A.S. A CORUÑA E CEE","6","651","0,92%"
2021-05-30,"A.S. FERROL","3","144","2,08%"
2021-05-30,"A.S. LUGO, A MARIÑA E MONFORTE","14","460","3,04%"
2021-05-30,"A.S. OURENSE, VERÍN E O BARCO","11","350","3,14%"
2021-05-30,"A.S. PONTEVEDRA E O SALNÉS","5","407","1,23%"
2021-05-30,"A.S. SANTIAGO E BARBANZA","10","487","2,05%"
2021-05-30,"A.S. VIGO","18","858","2,1%"
2021-05-30,"GALICIA","67","3.357","2%"
2021-05-31,"A.S. A CORUÑA E CEE","7","728","0,96%"
2021-05-31,"A.S. FERROL","5","282","1,77%"
2021-05-31,"A.S. LUGO, A MARIÑA E MONFORTE","14","735","1,9%"
2021-05-31,"A.S. OURENSE, VERÍN E O BARCO","4","399","1%"
2021-05-31,"A.S. PONTEVEDRA E O SALNÉS","4","587","0,68%"
2021-05-31,"A.S. SANTIAGO E BARBANZA","8","349","2,29%"
2021-05-31,"A.S. VIGO","13","717","1,81%"
2021-05-31,"GALICIA","55","3.797","1,45%"
2021-06-01,"A.S. A CORUÑA E CEE","15","1.026","1,46%"
2021-06-01,"A.S. FERROL","17","506","3,36%"
2021-06-01,"A.S. LUGO, A MARIÑA E MONFORTE","11","672","1,64%"
2021-06-01,"A.S. OURENSE, VERÍN E O BARCO","10","414","2,42%"
2021-06-01,"A.S. PONTEVEDRA E O SALNÉS","4","662","0,6%"
2021-06-01,"A.S. SANTIAGO E BARBANZA","16","731","2,19%"
2021-06-01,"A.S. VIGO","13","1.028","1,26%"
2021-06-01,"GALICIA","86","5.039","1,71%"
2021-06-02,"A.S. A CORUÑA E CEE","9","870","1,03%"
2021-06-02,"A.S. FERROL","4","288","1,39%"
2021-06-02,"A.S. LUGO, A MARIÑA E MONFORTE","12","926","1,3%"
2021-06-02,"A.S. OURENSE, VERÍN E O BARCO","7","297","2,36%"
2021-06-02,"A.S. PONTEVEDRA E O SALNÉS","11","388","2,84%"
2021-06-02,"A.S. SANTIAGO E BARBANZA","6","503","1,19%"
2021-06-02,"A.S. VIGO","14","790","1,77%"
2021-06-02,"GALICIA","63","4.062","1,55%"
2021-06-03,"A.S. A CORUÑA E CEE","22","873","2,52%"
2021-06-03,"A.S. FERROL","3","166","1,81%"
2021-06-03,"A.S. LUGO, A MARIÑA E MONFORTE","13","811","1,6%"
2021-06-03,"A.S. OURENSE, VERÍN E O BARCO","10","738","1,36%"
2021-06-03,"A.S. PONTEVEDRA E O SALNÉS","7","210","3,33%"
2021-06-03,"A.S. SANTIAGO E BARBANZA","14","460","3,04%"
2021-06-03,"A.S. VIGO","25","875","2,86%"
2021-06-03,"GALICIA","94","4.133","2,27%"
2021-06-04,"A.S. A CORUÑA E CEE","16","959","1,67%"
2021-06-04,"A.S. FERROL","0","158","0%"
2021-06-04,"A.S. LUGO, A MARIÑA E MONFORTE","10","677","1,48%"
2021-06-04,"A.S. OURENSE, VERÍN E O BARCO","8","722","1,11%"
2021-06-04,"A.S. PONTEVEDRA E O SALNÉS","10","1.115","0,9%"
2021-06-04,"A.S. SANTIAGO E BARBANZA","5","325","1,54%"
2021-06-04,"A.S. VIGO","17","977","1,74%"
2021-06-04,"GALICIA","66","4.933","1,34%"
2021-06-05,"A.S. A CORUÑA E CEE","14","1.197","1,17%"
2021-06-05,"A.S. FERROL","3","179","1,68%"
2021-06-05,"A.S. LUGO, A MARIÑA E MONFORTE","11","339","3,24%"
2021-06-05,"A.S. OURENSE, VERÍN E O BARCO","6","354","1,69%"
2021-06-05,"A.S. PONTEVEDRA E O SALNÉS","2","365","0,55%"
2021-06-05,"A.S. SANTIAGO E BARBANZA","9","642","1,4%"
2021-06-05,"A.S. VIGO","6","485","1,24%"
2021-06-05,"GALICIA","51","3.561","1,43%"
2021-06-06,"A.S. A CORUÑA E CEE","15","519","2,89%"
2021-06-06,"A.S. FERROL","6","149","4,03%"
2021-06-06,"A.S. LUGO, A MARIÑA E MONFORTE","5","376","1,33%"
2021-06-06,"A.S. OURENSE, VERÍN E O BARCO","9","325","2,77%"
2021-06-06,"A.S. PONTEVEDRA E O SALNÉS","5","459","1,09%"
2021-06-06,"A.S. SANTIAGO E BARBANZA","4","431","0,93%"
2021-06-06,"A.S. VIGO","18","402","4,48%"
2021-06-06,"GALICIA","62","2.661","2,33%"
2021-06-07,"A.S. A CORUÑA E CEE","19","947","2,01%"
2021-06-07,"A.S. FERROL","3","394","0,76%"
2021-06-07,"A.S. LUGO, A MARIÑA E MONFORTE","7","633","1,11%"
2021-06-07,"A.S. OURENSE, VERÍN E O BARCO","8","406","1,97%"
2021-06-07,"A.S. PONTEVEDRA E O SALNÉS","4","601","0,67%"
